name,id,waterbody,month,year,Lat,Long,type,turbidity,SAL,WT
DB2 Sundische Wiese,103050208,Grabow,11,2005,54.39167,12.838331,Coast,0.75,7.9,8.6
DB6 Barth oe.,103050603,Barther Bodden,11,2005,54.395001,12.750001,Coast,0.52,6.5,8.5
DB10 Bodstedt n.,103051008,Bodstedter Bodden,11,2005,54.395001,12.623331,Coast,0.35,5.5,8.2
DB16 Saal nw.,103051606,Saaler Bodden,11,2005,54.335001,12.448331,Coast,0.2,4.4,8.5
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,11,2005,54.40167,13.105001,Coast,1.43787878787879,7.275,9.5
GB2 I.Vilm s.,105010285,Greifswalder Bodden,11,2005,54.26667,13.516671,Coast,1.53,7,9.2
GB3 Daenische Wiek n.,105010306,Daenische Wiek,11,2005,54.15,13.483331,Coast,1.61428571428571,7,9.2
GB7 Struck,105010701,Greifswalder Bodden,11,2005,54.20667,13.653331,Coast,1.575,7,9.25
GB19 Zentralbereich,105011907,Greifswalder Bodden,11,2005,54.20667,13.566671,Coast,1.53125,7.05,9.2
S66 Stralsund,109016609,Andershofer Bucht,11,2005,54.28667,13.131671,Coast,1.16875,7.2,9
GB10 Ruden s.,111021001,Greifswalder Bodden,11,2005,54.18833,13.775001,Coast,1.29375,7,7.95
AW1 Trockenort,111030108,Achterwasser,11,2005,54.01667,13.958331,Coast,0.57,2.25,1.4
P20 Peenemuende s.,111032085,Peenestrom,11,2005,54.121,13.773,Coast,1.11666666666667,3.25,1.4
P42 Wolgast s.,111034208,Peenestrom,11,2005,54.023358,13.760763,Coast,0.93,2.85,1.45
P48 Lassan,111034806,Peenestrom,11,2005,53.96667,13.891671,Coast,0.6,1.9,1.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,11,2005,54.20333,13.905002,Coast,3.395,7.7,8.2
RB2 Vitte oe.,112190202,Vitter Bodden,11,2005,54.57,13.131672,Coast,2.2,8.3,8.6
RB3 Bugspitze s.,112190309,Rassower Strom,11,2005,54.55333,13.178332,Coast,2.4125,8.4,9.15
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,11,2005,54.56333,13.293332,Coast,1.411,8.7,9.3
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,11,2005,54.54333,13.426672,Coast,1,8.35,9.8
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,11,2005,54.50667,13.490002,Coast,0.98,8.05,10.2
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,11,2005,54.43167,13.491672,Coast,0.3,5.2,8.3
RB1 Schaprode w.,112400185,Schaproder Bodden,11,2005,54.515,13.125002,Coast,2.39090909090909,7.9,9.3
DB1 Pramort,103050101,Barther Fahrwasser,12,2005,54.42,12.926671,Coast,1.35,8.49090909090909,3.76666666666667
DB2 Sundische Wiese,103050208,Grabow,12,2005,54.39167,12.838331,Coast,0.75,8.01818181818182,3.54166666666667
DB6 Barth oe.,103050603,Barther Bodden,12,2005,54.395001,12.750001,Coast,0.52,6.9,0.8
DB10 Bodstedt n.,103051008,Bodstedter Bodden,12,2005,54.395001,12.623331,Coast,0.35,5.1,1.4
DB16 Saal nw.,103051606,Saaler Bodden,12,2005,54.335001,12.448331,Coast,0.2,4.5,1.4
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,12,2005,54.40167,13.105001,Coast,1.43787878787879,9.35,1.95
GB2 I.Vilm s.,105010285,Greifswalder Bodden,12,2005,54.26667,13.516671,Coast,1.53,7.2,2.1
GB3 Daenische Wiek n.,105010306,Daenische Wiek,12,2005,54.15,13.483331,Coast,1.61428571428571,7.2,1.8
GB7 Struck,105010701,Greifswalder Bodden,12,2005,54.20667,13.653331,Coast,1.575,7.2,2.6
GB19 Zentralbereich,105011907,Greifswalder Bodden,12,2005,54.20667,13.566671,Coast,1.53125,7.025,2.625
S66 Stralsund,109016609,Andershofer Bucht,12,2005,54.28667,13.131671,Coast,1.16875,8.4,2.6
GB10 Ruden s.,111021001,Greifswalder Bodden,12,2005,54.18833,13.775001,Coast,1.29375,7.15,1.6
AW1 Trockenort,111030108,Achterwasser,12,2005,54.01667,13.958331,Coast,0.57,1.9,2
P20 Peenemuende s.,111032085,Peenestrom,12,2005,54.121,13.773,Coast,1.11666666666667,4.25,2.7
P42 Wolgast s.,111034208,Peenestrom,12,2005,54.023358,13.760763,Coast,0.93,3.65,2.3
P48 Lassan,111034806,Peenestrom,12,2005,53.96667,13.891671,Coast,0.6,1.9,2.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,12,2005,54.20333,13.905002,Coast,3.395,7.5,3.05
RB2 Vitte oe.,112190202,Vitter Bodden,12,2005,54.57,13.131672,Coast,2.2,8.1,1.3
RB3 Bugspitze s.,112190309,Rassower Strom,12,2005,54.55333,13.178332,Coast,2.4125,9.04090909090909,3.72428571428571
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,12,2005,54.56333,13.293332,Coast,1.411,8.93636363636364,3.68571428571429
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,12,2005,54.54333,13.426672,Coast,1,8.19090909090909,3.48166666666667
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,12,2005,54.50667,13.490002,Coast,0.98,8.17272727272727,3.716
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,12,2005,54.43167,13.491672,Coast,0.3,4.8,1.2
RB1 Schaprode w.,112400185,Schaproder Bodden,12,2005,54.515,13.125002,Coast,2.39090909090909,7.6,1.2
DB1 Pramort,103050101,Barther Fahrwasser,1,2006,54.42,12.926671,Coast,1.08,8.44,3
DB2 Sundische Wiese,103050208,Grabow,1,2006,54.39167,12.838331,Coast,0.6,7.12,2.96666666666667
DB6 Barth oe.,103050603,Barther Bodden,1,2006,54.395001,12.750001,Coast,0.525,5.92,2.85833333333333
DB10 Bodstedt n.,103051008,Bodstedter Bodden,1,2006,54.395001,12.623331,Coast,0.3375,4.69444444444444,3.09090909090909
DB16 Saal nw.,103051606,Saaler Bodden,1,2006,54.335001,12.448331,Coast,0.25,2.97777777777778,3.04
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,1,2006,54.40167,13.105001,Coast,1.42142857142857,8.38125,2.56989583333333
GB2 I.Vilm s.,105010285,Greifswalder Bodden,1,2006,54.26667,13.516671,Coast,1.64285714285714,7.15,0.95
GB3 Daenische Wiek n.,105010306,Daenische Wiek,1,2006,54.15,13.483331,Coast,1.73333333333333,7.2,1.15
GB7 Struck,105010701,Greifswalder Bodden,1,2006,54.20667,13.653331,Coast,2.06666666666667,7.4,3
GB19 Zentralbereich,105011907,Greifswalder Bodden,1,2006,54.20667,13.566671,Coast,1.72714285714286,7.05,0.85
S66 Stralsund,109016609,Andershofer Bucht,1,2006,54.28667,13.131671,Coast,1.10142857142857,8.1,0.5
GB10 Ruden s.,111021001,Greifswalder Bodden,1,2006,54.18833,13.775001,Coast,1.21666666666667,6.15,1.05
AW1 Trockenort,111030108,Achterwasser,1,2006,54.01667,13.958331,Coast,0.7,1.75555555555556,2.74
P20 Peenemuende s.,111032085,Peenestrom,1,2006,54.121,13.773,Coast,1,4.85,2.86666666666667
P42 Wolgast s.,111034208,Peenestrom,1,2006,54.023358,13.760763,Coast,0.814285714285714,2.86111111111111,2.37916666666667
P48 Lassan,111034806,Peenestrom,1,2006,53.96667,13.891671,Coast,0.7625,1.68888888888889,2.61818181818182
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,1,2006,54.20333,13.905002,Coast,3.1,7.55,2.2
RB2 Vitte oe.,112190202,Vitter Bodden,1,2006,54.57,13.131672,Coast,2.38571428571429,9.03333333333333,3.06
RB3 Bugspitze s.,112190309,Rassower Strom,1,2006,54.55333,13.178332,Coast,2.4,8.63571428571429,3.78857142857143
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,1,2006,54.56333,13.293332,Coast,1.72571428571429,8.31428571428571,3.42428571428571
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,1,2006,54.54333,13.426672,Coast,1.1,7.75714285714286,3.08428571428571
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,1,2006,54.50667,13.490002,Coast,1.04,7.75,3.08571428571429
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,1,2006,54.43167,13.491672,Coast,0.35,5.3,2.8375
RB1 Schaprode w.,112400185,Schaproder Bodden,1,2006,54.515,13.125002,Coast,2.54285714285714,8.8,3.025
DB1 Pramort,103050101,Barther Fahrwasser,2,2006,54.42,12.926671,Coast,1.08,8.44,2.52
DB2 Sundische Wiese,103050208,Grabow,2,2006,54.39167,12.838331,Coast,0.6,7.12,2.55
DB6 Barth oe.,103050603,Barther Bodden,2,2006,54.395001,12.750001,Coast,0.525,5.92,2.6
DB10 Bodstedt n.,103051008,Bodstedter Bodden,2,2006,54.395001,12.623331,Coast,0.3375,4.69444444444444,2.58
DB16 Saal nw.,103051606,Saaler Bodden,2,2006,54.335001,12.448331,Coast,0.25,2.97777777777778,2.62222222222222
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,2,2006,54.40167,13.105001,Coast,1.42142857142857,8.38125,1.63333333333333
GB2 I.Vilm s.,105010285,Greifswalder Bodden,2,2006,54.26667,13.516671,Coast,1.64285714285714,7.125,1.66
GB3 Daenische Wiek n.,105010306,Daenische Wiek,2,2006,54.15,13.483331,Coast,1.73333333333333,7.25,1.523
GB7 Struck,105010701,Greifswalder Bodden,2,2006,54.20667,13.653331,Coast,2.06666666666667,7.2125,1.38571428571429
GB19 Zentralbereich,105011907,Greifswalder Bodden,2,2006,54.20667,13.566671,Coast,1.72714285714286,7.158125,1.40547619047619
S66 Stralsund,109016609,Andershofer Bucht,2,2006,54.28667,13.131671,Coast,1.10142857142857,7.96666666666667,1.57285714285714
GB10 Ruden s.,111021001,Greifswalder Bodden,2,2006,54.18833,13.775001,Coast,1.21666666666667,6.27777777777778,1.781
AW1 Trockenort,111030108,Achterwasser,2,2006,54.01667,13.958331,Coast,0.7,1.75555555555556,2.88181818181818
P20 Peenemuende s.,111032085,Peenestrom,2,2006,54.121,13.773,Coast,1,4.85,3.045
P42 Wolgast s.,111034208,Peenestrom,2,2006,54.023358,13.760763,Coast,0.814285714285714,2.86111111111111,3.12
P48 Lassan,111034806,Peenestrom,2,2006,53.96667,13.891671,Coast,0.7625,1.68888888888889,3.02727272727273
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,2,2006,54.20333,13.905002,Coast,3.1,8,-0.1
RB2 Vitte oe.,112190202,Vitter Bodden,2,2006,54.57,13.131672,Coast,2.38571428571429,9.03333333333333,2.65
RB3 Bugspitze s.,112190309,Rassower Strom,2,2006,54.55333,13.178332,Coast,2.4,8.63571428571429,1.88571428571429
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,2,2006,54.56333,13.293332,Coast,1.72571428571429,8.31428571428571,1.81714285714286
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,2,2006,54.54333,13.426672,Coast,1.1,7.75714285714286,1.815
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,2,2006,54.50667,13.490002,Coast,1.04,7.75,1.88333333333333
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,2,2006,54.43167,13.491672,Coast,0.35,5.3,3.775
RB1 Schaprode w.,112400185,Schaproder Bodden,2,2006,54.515,13.125002,Coast,2.54285714285714,8.8,2.65833333333333
DB1 Pramort,103050101,Barther Fahrwasser,3,2006,54.42,12.926671,Coast,1.08,5.1,3.4
DB2 Sundische Wiese,103050208,Grabow,3,2006,54.39167,12.838331,Coast,0.6,4.6,3.5
DB6 Barth oe.,103050603,Barther Bodden,3,2006,54.395001,12.750001,Coast,0.525,3.3,4.4
DB10 Bodstedt n.,103051008,Bodstedter Bodden,3,2006,54.395001,12.623331,Coast,0.3375,4.69444444444444,5.02142857142857
DB16 Saal nw.,103051606,Saaler Bodden,3,2006,54.335001,12.448331,Coast,0.25,2.97777777777778,4.65714285714286
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,3,2006,54.40167,13.105001,Coast,1.42142857142857,8.05,0.05
GB2 I.Vilm s.,105010285,Greifswalder Bodden,3,2006,54.26667,13.516671,Coast,1.64285714285714,7.15,-0.1
GB3 Daenische Wiek n.,105010306,Daenische Wiek,3,2006,54.15,13.483331,Coast,1.73333333333333,7.1,0
GB7 Struck,105010701,Greifswalder Bodden,3,2006,54.20667,13.653331,Coast,2.06666666666667,7.2,-0.05
GB19 Zentralbereich,105011907,Greifswalder Bodden,3,2006,54.20667,13.566671,Coast,1.72714285714286,7.1,-0.05
S66 Stralsund,109016609,Andershofer Bucht,3,2006,54.28667,13.131671,Coast,1.10142857142857,7.5,0.2
GB10 Ruden s.,111021001,Greifswalder Bodden,3,2006,54.18833,13.775001,Coast,1.21666666666667,6.35,0.45
AW1 Trockenort,111030108,Achterwasser,3,2006,54.01667,13.958331,Coast,0.7,1.75555555555556,5.40714285714286
P20 Peenemuende s.,111032085,Peenestrom,3,2006,54.121,13.773,Coast,1,4.85,5.01785714285714
P42 Wolgast s.,111034208,Peenestrom,3,2006,54.023358,13.760763,Coast,0.814285714285714,2.86111111111111,5.40892857142857
P48 Lassan,111034806,Peenestrom,3,2006,53.96667,13.891671,Coast,0.7625,1.68888888888889,5.60357142857143
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,3,2006,54.20333,13.905002,Coast,3.1,7.4,0.05
RB2 Vitte oe.,112190202,Vitter Bodden,3,2006,54.57,13.131672,Coast,2.38571428571429,9.03333333333333,5.36333333333333
RB3 Bugspitze s.,112190309,Rassower Strom,3,2006,54.55333,13.178332,Coast,2.4,8.63571428571429,4.50944444444444
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,3,2006,54.56333,13.293332,Coast,1.72571428571429,8.31428571428571,4.79888888888889
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,3,2006,54.54333,13.426672,Coast,1.1,7.75714285714286,4.18833333333333
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,3,2006,54.50667,13.490002,Coast,1.04,7.75,4.13333333333333
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,3,2006,54.43167,13.491672,Coast,0.35,5.3,5.33846153846154
RB1 Schaprode w.,112400185,Schaproder Bodden,3,2006,54.515,13.125002,Coast,2.54285714285714,8.8,5.37666666666667
DB1 Pramort,103050101,Barther Fahrwasser,4,2006,54.42,12.926671,Coast,1.08,6.7,9.9
DB2 Sundische Wiese,103050208,Grabow,4,2006,54.39167,12.838331,Coast,0.6,5.1,10.3
DB6 Barth oe.,103050603,Barther Bodden,4,2006,54.395001,12.750001,Coast,0.525,3.6,9.7
DB10 Bodstedt n.,103051008,Bodstedter Bodden,4,2006,54.395001,12.623331,Coast,0.3375,2.85,7.3
DB16 Saal nw.,103051606,Saaler Bodden,4,2006,54.335001,12.448331,Coast,0.25,2.7,7.65
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,4,2006,54.40167,13.105001,Coast,1.42142857142857,7.55,6.15
GB2 I.Vilm s.,105010285,Greifswalder Bodden,4,2006,54.26667,13.516671,Coast,1.64285714285714,7.05,3.5
GB3 Daenische Wiek n.,105010306,Daenische Wiek,4,2006,54.15,13.483331,Coast,1.73333333333333,7,3.5
GB7 Struck,105010701,Greifswalder Bodden,4,2006,54.20667,13.653331,Coast,2.06666666666667,7.05,3.6
GB19 Zentralbereich,105011907,Greifswalder Bodden,4,2006,54.20667,13.566671,Coast,1.72714285714286,6.9,3.2
S66 Stralsund,109016609,Andershofer Bucht,4,2006,54.28667,13.131671,Coast,1.10142857142857,6.9,0.2
GB10 Ruden s.,111021001,Greifswalder Bodden,4,2006,54.18833,13.775001,Coast,1.21666666666667,5.1,5.35
AW1 Trockenort,111030108,Achterwasser,4,2006,54.01667,13.958331,Coast,0.7,1.55,11.4
P20 Peenemuende s.,111032085,Peenestrom,4,2006,54.121,13.773,Coast,1,4.05,11.3
P42 Wolgast s.,111034208,Peenestrom,4,2006,54.023358,13.760763,Coast,0.814285714285714,1.7,12.15
P48 Lassan,111034806,Peenestrom,4,2006,53.96667,13.891671,Coast,0.7625,1.7,12.7
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,4,2006,54.20333,13.905002,Coast,3.1,6.95,3.15
RB2 Vitte oe.,112190202,Vitter Bodden,4,2006,54.57,13.131672,Coast,2.38571428571429,7.8,7.9
RB3 Bugspitze s.,112190309,Rassower Strom,4,2006,54.55333,13.178332,Coast,2.4,8.63571428571429,8.1615
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,4,2006,54.56333,13.293332,Coast,1.72571428571429,8.31428571428571,8.612
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,4,2006,54.54333,13.426672,Coast,1.1,7.75714285714286,7.9845
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,4,2006,54.50667,13.490002,Coast,1.04,7.75,7.8805
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,4,2006,54.43167,13.491672,Coast,0.35,5.3,6.5
RB1 Schaprode w.,112400185,Schaproder Bodden,4,2006,54.515,13.125002,Coast,2.54285714285714,7.9,8.1
DB1 Pramort,103050101,Barther Fahrwasser,5,2006,54.42,12.926671,Coast,1.08,12.6,15.4
DB2 Sundische Wiese,103050208,Grabow,5,2006,54.39167,12.838331,Coast,0.6,6.2,15.4
DB6 Barth oe.,103050603,Barther Bodden,5,2006,54.395001,12.750001,Coast,0.525,4.2,16.4
DB10 Bodstedt n.,103051008,Bodstedter Bodden,5,2006,54.395001,12.623331,Coast,0.3375,3.4,13.4
DB16 Saal nw.,103051606,Saaler Bodden,5,2006,54.335001,12.448331,Coast,0.25,2.5,14.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,5,2006,54.40167,13.105001,Coast,1.42142857142857,8.38125,13.4801111111111
GB2 I.Vilm s.,105010285,Greifswalder Bodden,5,2006,54.26667,13.516671,Coast,1.64285714285714,7.125,13.045625
GB3 Daenische Wiek n.,105010306,Daenische Wiek,5,2006,54.15,13.483331,Coast,1.73333333333333,7.25,13.4684375
GB7 Struck,105010701,Greifswalder Bodden,5,2006,54.20667,13.653331,Coast,2.06666666666667,7.2125,12.955625
GB19 Zentralbereich,105011907,Greifswalder Bodden,5,2006,54.20667,13.566671,Coast,1.72714285714286,7.158125,13.0753125
S66 Stralsund,109016609,Andershofer Bucht,5,2006,54.28667,13.131671,Coast,1.10142857142857,7.96666666666667,13.74875
GB10 Ruden s.,111021001,Greifswalder Bodden,5,2006,54.18833,13.775001,Coast,1.21666666666667,6.27777777777778,12.6684375
AW1 Trockenort,111030108,Achterwasser,5,2006,54.01667,13.958331,Coast,0.7,1.45,15.3
P20 Peenemuende s.,111032085,Peenestrom,5,2006,54.121,13.773,Coast,1,4.4,14.45
P42 Wolgast s.,111034208,Peenestrom,5,2006,54.023358,13.760763,Coast,0.814285714285714,1.6,15.85
P48 Lassan,111034806,Peenestrom,5,2006,53.96667,13.891671,Coast,0.7625,1,15.8
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,5,2006,54.20333,13.905002,Coast,3.1,6.45,12.5
RB2 Vitte oe.,112190202,Vitter Bodden,5,2006,54.57,13.131672,Coast,2.38571428571429,8.3,13.9
RB3 Bugspitze s.,112190309,Rassower Strom,5,2006,54.55333,13.178332,Coast,2.4,8,13.9
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,5,2006,54.56333,13.293332,Coast,1.72571428571429,7.8,13.9
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,5,2006,54.54333,13.426672,Coast,1.1,7.55,13.85
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,5,2006,54.50667,13.490002,Coast,1.04,7.6,13.75
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,5,2006,54.43167,13.491672,Coast,0.35,5,13
RB1 Schaprode w.,112400185,Schaproder Bodden,5,2006,54.515,13.125002,Coast,2.54285714285714,7.6,13.3
DB1 Pramort,103050101,Barther Fahrwasser,6,2006,54.42,12.926671,Coast,1.08,7.6,20.3
DB2 Sundische Wiese,103050208,Grabow,6,2006,54.39167,12.838331,Coast,0.6,7.3,20.8
DB6 Barth oe.,103050603,Barther Bodden,6,2006,54.395001,12.750001,Coast,0.525,7.5,21.1
DB10 Bodstedt n.,103051008,Bodstedter Bodden,6,2006,54.395001,12.623331,Coast,0.3375,4.3,21.2
DB16 Saal nw.,103051606,Saaler Bodden,6,2006,54.335001,12.448331,Coast,0.25,2.5,20.3
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,6,2006,54.40167,13.105001,Coast,1.42142857142857,8.38125,16.8279166666667
GB2 I.Vilm s.,105010285,Greifswalder Bodden,6,2006,54.26667,13.516671,Coast,1.64285714285714,7.125,17.6170833333333
GB3 Daenische Wiek n.,105010306,Daenische Wiek,6,2006,54.15,13.483331,Coast,1.73333333333333,7.25,17.7202272727273
GB7 Struck,105010701,Greifswalder Bodden,6,2006,54.20667,13.653331,Coast,2.06666666666667,7.2125,17.2367424242424
GB19 Zentralbereich,105011907,Greifswalder Bodden,6,2006,54.20667,13.566671,Coast,1.72714285714286,7.158125,17.5202083333333
S66 Stralsund,109016609,Andershofer Bucht,6,2006,54.28667,13.131671,Coast,1.10142857142857,7.96666666666667,17.9095454545455
GB10 Ruden s.,111021001,Greifswalder Bodden,6,2006,54.18833,13.775001,Coast,1.21666666666667,6.27777777777778,17.0961363636364
AW1 Trockenort,111030108,Achterwasser,6,2006,54.01667,13.958331,Coast,0.7,1.85,13.85
P20 Peenemuende s.,111032085,Peenestrom,6,2006,54.121,13.773,Coast,1,4,21.3
P42 Wolgast s.,111034208,Peenestrom,6,2006,54.023358,13.760763,Coast,0.814285714285714,1.55,23.1
P48 Lassan,111034806,Peenestrom,6,2006,53.96667,13.891671,Coast,0.7625,1.1,23.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,6,2006,54.20333,13.905002,Coast,3.1,7.05,16.65
RB2 Vitte oe.,112190202,Vitter Bodden,6,2006,54.57,13.131672,Coast,2.38571428571429,9.4,20.9
RB3 Bugspitze s.,112190309,Rassower Strom,6,2006,54.55333,13.178332,Coast,2.4,8.45,17.9
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,6,2006,54.56333,13.293332,Coast,1.72571428571429,8.6,21.1
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,6,2006,54.54333,13.426672,Coast,1.1,7.6,20.6
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,6,2006,54.50667,13.490002,Coast,1.04,7.55,19.1
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,6,2006,54.43167,13.491672,Coast,0.35,5.1,21.8
RB1 Schaprode w.,112400185,Schaproder Bodden,6,2006,54.515,13.125002,Coast,2.54285714285714,9,21.8
DB1 Pramort,103050101,Barther Fahrwasser,7,2006,54.42,12.926671,Coast,1.08,7.5,21.6
DB2 Sundische Wiese,103050208,Grabow,7,2006,54.39167,12.838331,Coast,0.6,7.4,22.8
DB6 Barth oe.,103050603,Barther Bodden,7,2006,54.395001,12.750001,Coast,0.525,6.3,22.4
DB10 Bodstedt n.,103051008,Bodstedter Bodden,7,2006,54.395001,12.623331,Coast,0.3375,4.6,23.8
DB16 Saal nw.,103051606,Saaler Bodden,7,2006,54.335001,12.448331,Coast,0.25,2.7,23.7
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,7,2006,54.40167,13.105001,Coast,1.42142857142857,7.65,23.65
GB2 I.Vilm s.,105010285,Greifswalder Bodden,7,2006,54.26667,13.516671,Coast,1.64285714285714,7.125,19.8216666666667
GB3 Daenische Wiek n.,105010306,Daenische Wiek,7,2006,54.15,13.483331,Coast,1.73333333333333,7.25,20.0069230769231
GB7 Struck,105010701,Greifswalder Bodden,7,2006,54.20667,13.653331,Coast,2.06666666666667,7.2125,19.6788461538462
GB19 Zentralbereich,105011907,Greifswalder Bodden,7,2006,54.20667,13.566671,Coast,1.72714285714286,7.158125,19.8142307692308
S66 Stralsund,109016609,Andershofer Bucht,7,2006,54.28667,13.131671,Coast,1.10142857142857,7.1,24.5
GB10 Ruden s.,111021001,Greifswalder Bodden,7,2006,54.18833,13.775001,Coast,1.21666666666667,6.55,23.75
AW1 Trockenort,111030108,Achterwasser,7,2006,54.01667,13.958331,Coast,0.7,1.7,15.45
P20 Peenemuende s.,111032085,Peenestrom,7,2006,54.121,13.773,Coast,1,5.45,25.2
P42 Wolgast s.,111034208,Peenestrom,7,2006,54.023358,13.760763,Coast,0.814285714285714,2.4,25.7
P48 Lassan,111034806,Peenestrom,7,2006,53.96667,13.891671,Coast,0.7625,1,26.8
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,7,2006,54.20333,13.905002,Coast,3.1,7.25,22.1
RB2 Vitte oe.,112190202,Vitter Bodden,7,2006,54.57,13.131672,Coast,2.38571428571429,8.9,22.3
RB3 Bugspitze s.,112190309,Rassower Strom,7,2006,54.55333,13.178332,Coast,2.4,8.3,22.7
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,7,2006,54.56333,13.293332,Coast,1.72571428571429,8.2,23
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,7,2006,54.54333,13.426672,Coast,1.1,7.75,23.2
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,7,2006,54.50667,13.490002,Coast,1.04,7.7,23
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,7,2006,54.43167,13.491672,Coast,0.35,5.3,24.7
RB1 Schaprode w.,112400185,Schaproder Bodden,7,2006,54.515,13.125002,Coast,2.54285714285714,9,23.4
DB1 Pramort,103050101,Barther Fahrwasser,8,2006,54.42,12.926671,Coast,1.08,8.1,21.4
DB2 Sundische Wiese,103050208,Grabow,8,2006,54.39167,12.838331,Coast,0.6,8.2,21.2
DB6 Barth oe.,103050603,Barther Bodden,8,2006,54.395001,12.750001,Coast,0.525,7.4,21.3
DB10 Bodstedt n.,103051008,Bodstedter Bodden,8,2006,54.395001,12.623331,Coast,0.3375,6.1,21.5
DB16 Saal nw.,103051606,Saaler Bodden,8,2006,54.335001,12.448331,Coast,0.25,3,21.6
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,8,2006,54.40167,13.105001,Coast,1.42142857142857,7.9,20.7
GB2 I.Vilm s.,105010285,Greifswalder Bodden,8,2006,54.26667,13.516671,Coast,1.64285714285714,6.85,19.15
GB3 Daenische Wiek n.,105010306,Daenische Wiek,8,2006,54.15,13.483331,Coast,1.73333333333333,6.9,18.95
GB7 Struck,105010701,Greifswalder Bodden,8,2006,54.20667,13.653331,Coast,2.06666666666667,6.9,18.9
GB19 Zentralbereich,105011907,Greifswalder Bodden,8,2006,54.20667,13.566671,Coast,1.72714285714286,6.9,19
S66 Stralsund,109016609,Andershofer Bucht,8,2006,54.28667,13.131671,Coast,1.10142857142857,7.6,18.8
GB10 Ruden s.,111021001,Greifswalder Bodden,8,2006,54.18833,13.775001,Coast,1.21666666666667,6.2,18.75
AW1 Trockenort,111030108,Achterwasser,8,2006,54.01667,13.958331,Coast,0.7,1.6,20.05
P20 Peenemuende s.,111032085,Peenestrom,8,2006,54.121,13.773,Coast,1,3.85,20.3
P42 Wolgast s.,111034208,Peenestrom,8,2006,54.023358,13.760763,Coast,0.814285714285714,1.7,20.15
