Row_ID;SI_ID;Conny_ID;FIUM_ID;Fish_ID;Date;FloyTag1;FloyTag2;FloyTag3;Floy_No;Former_Floy;Floychange;Pit_Tag;MarkorRecap;Kill;Total_Length_mm;Fork_Length_mm;Standard_Length_mm;Head_Circumference;Dorsal_Circumference;Gape;Weight;Sex;Confirmed_Sex;Rep_Status;Confirmed_Rep_Status;Transmitter_Num;DST_Tag;Pike_Name;Surgeon;BeginOPTime;EndOPTime;Muscle_Biopsy;Head;Scales;Fin_Clip;Fin_Ray;Eyelens;SIMS;Otoliths_Extracted;Valid_Otolith_Sample_Stored;Pool_Round_Name;Photo;Photo_No;Photo_File;Stomach_Cont;Sampler;Liver_Weight;Gonad_Weight;g_per_egg;g_per_egg_calculated;Weight_Without_Guts;Bleeding;Ostseehecht;Gear;Lure_Type;Lure_Length;Lure_Length_mm;Waterbody;Capture_Latitude;Capture_Longitude;Release_Latitude;Release_Longitude;Temperature_C;Conductivity_myS_cm;Salinity_PSU;Merged_Row;Reported_Via_Conny;Notes;EnterDate;Change_Tracker;Zone;Mesh_Size;Sample_Origin
50;9;NA;NA;BH-00420;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;295;NA;NA;NA;NA;28;140.4;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;NA;Round 1;1;NA;BH-00420.JPG,BH-00420I.JPG;empty;Hansen;1.3;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892602;13.021617;53.892871;13.027841;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
51;9;NA;NA;BH-00421;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;304;NA;NA;NA;NA;32;158.9;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00421.JPG,BH-00421I.JPG;empty;Hansen;1.6;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892602;13.021617;53.892871;13.027841;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
52;9;NA;NA;BH-00427;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;460;NA;NA;NA;NA;37;634.6;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00427.JPG,Bh-00427I.JPG;empty;Hansen;6.4;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892602;13.021617;53.892871;13.027841;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
53;9;NA;NA;BH-00423;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;388;NA;NA;NA;NA;35;331;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00423.JPG,BH-00423I.JPG;empty;Hansen;2.9;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892602;13.021617;53.892871;13.027841;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
54;10;NA;NA;BH-00430;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;706;NA;NA;NA;NA;77;2260;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;Bh-00430.JPG,Bh-00430I.JPG;empty;Hansen;25.7;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892274;13.027007;53.892627;13.022588;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
55;10;NA;NA;BH-00431;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;777;NA;NA;NA;NA;87;3410;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00431.JPG,BH-00431I.JPG;bream;Hansen;57.7;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892274;13.027007;53.892627;13.022588;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
56;10;NA;NA;BH-00428;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;504;NA;NA;NA;NA;54;840.3;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00428.JPG,BH-00428I.JPG;empty;Hansen;8.4;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892274;13.027007;53.892627;13.022588;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
57;10;NA;NA;BH-00429;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;660;NA;NA;NA;NA;63;1980;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;TRUE;Round 1;1;NA;BH-00429.JPG,BH-00429I.JPG;empty;Hansen;38.1;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.892274;13.027007;53.892627;13.022588;20.6;732;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
58;11;NA;NA;BH-00415;2019-07-12;NA;NA;NA;0;NA;FALSE;NA;NA;NA;664;NA;NA;NA;NA;70;1030;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00415.JPG,BH-00415I.JPG,BH-00415II.JPG,BH-00415III.JPG;empty;Hansen;41.3;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.965573;13.25457;53.96641;13.257406;20.9;2230;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
59;14;NA;NA;BH-00359;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;565;NA;NA;NA;NA;59;1000;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00359.JPG,BH-00359I.JPG,BH-00359II.JPG;perch;Hansen;23.1;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
60;14;NA;NA;BH-00354;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;490;NA;NA;NA;NA;44;500;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;NA;1;NA;BH00354.JPG,BH00354I.JPG,BH00354II.JPG;empty;Hansen;11.8;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
61;14;NA;NA;BH-00355;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;552;NA;NA;NA;NA;51;800;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;TRUE;Round 1;1;NA;BH00355.JPG,BH00355I.JPG,BH00355II.JPG;fish;Hansen;35.5;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
62;14;NA;NA;BH-00356;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;815;NA;NA;NA;NA;87;3000;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;TRUE;Round 1;1;NA;BH-00356.JPG,BH-00356I.JPG,BH-00356II.JPG;empty;Hansen;73;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
63;14;NA;NA;BH-00357;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;721;NA;NA;NA;NA;79;2100;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00357.JPG,BH-00357I.JPG,BH-00357II.JPG; roach;Hansen;43.3;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
64;14;NA;NA;BH-00360;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;952;NA;NA;NA;NA;104;4900;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;TRUE;Round 1;1;NA;NA;empty;Hansen;106.8;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
65;14;NA;NA;BH-00358;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;887;NA;NA;NA;NA;88;4400;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;1;NA;Round 1;1;NA;BH-00358.JPG,BH-00358II.JPG,BH-358I.JPG;empty;Hansen;92.1;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;54.381989;13.267211;53.859312;13.685831;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
66;15;NA;NA;BH-00351;2019-07-08;NA;NA;NA;0;NA;FALSE;NA;NA;NA;745;NA;NA;NA;NA;77;2400;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;Round 1;1;NA;BH00351.JPG;roach?;Hansen;71.2;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.85797;13.68243;53.857058;13.679714;17.1;4960;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
67;15;NA;NA;BH-00352;2019-07-08;NA;NA;NA;0;NA;FALSE;NA;NA;NA;778;NA;NA;NA;NA;80;3250;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;Round 1;1;NA;NA;roach?;Hansen;87.8;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe/Peene;53.85797;13.68243;53.857058;13.679714;17.1;4960;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
68;21;NA;NA;BH-00353;2019-07-09;NA;NA;NA;0;NA;FALSE;NA;NA;NA;450;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;Ryck;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
69;27;NA;NA;BH-00375;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;107;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;1;0;0;NA;0;NA;NA;1;NA;BH-00375.JPG,BH-00375I.JPG;NA;Hansen;NA;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
70;27;NA;NA;BH-00373;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;120;NA;NA;NA;NA;NA;6.3;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;1;0;0;NA;0;NA;NA;1;NA;BH-00373.JPG,BH-00373I.JPG;NA;Hansen;NA;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
71;27;NA;NA;BH-00374;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;100;NA;NA;NA;NA;NA;5.9;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;1;0;0;NA;0;NA;NA;1;NA;BH-00374.JPG,BH-00374I.JPG;NA;Hansen;NA;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
72;27;NA;NA;BH-00385;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;765;NA;NA;NA;NA;71;3260;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00385.JPG,BH-00385I.JPG,BH-385II.JPG;empty;Hansen;84.9;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
73;27;NA;NA;BH-00376;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;381;NA;NA;NA;NA;46;399.1;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00376.JPG,BH-00376I.JPG;perch;Hansen;6.9;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
74;27;NA;NA;BH-00377;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;483;NA;NA;NA;NA;57;893;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00377.JPG,BH-00377I.JPG,BH-00377II.JPG;empty;Hansen;17.9;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
75;27;NA;NA;BH-00378;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;430;NA;NA;NA;NA;50;601.4;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00378.JPG,BH-00378I.JPG;empty;Hansen;10.3;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
76;27;NA;NA;BH-00380;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;426;NA;NA;NA;NA;40;592.3;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00380.JPG,BH-00380I.JPG,BH-00380II.JPG;fish;Hansen;12.5;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
77;27;NA;NA;BH-00381;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;415;NA;NA;NA;NA;46;533.1;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00381.JPG,BH-00381I.JPG;silver bream;Hansen;8.1;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
78;27;NA;NA;BH-00382;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;495;NA;NA;NA;NA;52;927.3;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00382.JPG,BH-00382I.JPG;roach;Hansen;24.4;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
79;27;NA;NA;BH-00383;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;455;NA;NA;NA;NA;50;735.1;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00383.JPG,BH-00383I.JPG;perch;Hansen;16.8;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
80;27;NA;NA;BH-00379;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;503;NA;NA;NA;NA;50;500;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00379.JPG,BH00379I.JPG;empty;Hansen;20.7;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
81;27;NA;NA;BH-00384;2019-07-10;NA;NA;NA;0;NA;FALSE;NA;NA;NA;625;NA;NA;NA;NA;68;1300;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;TRUE;NA;1;NA;BH-00384.JPG,BH-00384I.JPG;empty;Hansen;38.9;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Barthe;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
82;28;NA;NA;BH-00708;2019-10-29;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;Hansen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;Fish has no entry in Pike but is found in Individual_Fish;NA;NA;NA;NA;BODDENHECHT
83;28;NA;NA;BH-00704;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;416;NA;NA;NA;NA;NA;413;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00704.jpg,BH-00704I.jpg;perch;Hansen;6;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
84;28;NA;NA;BH-00705;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;362;NA;NA;NA;NA;NA;276;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00705.jpg;empty;Hansen;2;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
85;28;NA;NA;BH-00706;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;433;NA;NA;NA;NA;NA;500;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00706.jpg;unidentified fish;Hansen;10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
86;28;NA;NA;BH-00442;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;496;NA;NA;NA;NA;NA;864;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00442.jpg,BH-00442I.jpg;unidentified fish;Hansen;10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
87;28;NA;NA;BH-00440;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;540;NA;NA;NA;NA;NA;1182;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00440.jpg,BH-00440I.jpg;roach;Hansen;24;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
88;28;NA;NA;BH-00437;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;506;NA;NA;NA;NA;NA;932;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00437.jpg,BH-00437I.jpg;roach;Hansen;12;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
89;28;NA;NA;BH-00439;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;465;NA;NA;NA;NA;NA;656;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00439.jpg,BH-00439I.jpg;ruff;Hansen;10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
90;28;NA;NA;BH-00438;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;599;NA;NA;NA;NA;NA;1450;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00438.jpg,BH-00438I.jpg;empty;Hansen;22;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
91;28;NA;NA;BH-00447;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;606;NA;NA;NA;NA;NA;1430;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00447.jpg,BH-00447I.jpg;empty;Hansen;22;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
92;28;NA;NA;BH-00446;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;575;NA;NA;NA;NA;NA;1202;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00446.jpg,BH-00446I.jpg;empty;Hansen;16;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
93;28;NA;NA;BH-00441;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;389;NA;NA;NA;NA;NA;356;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00441.jpg,BH-00441I.jpg,BH-00441II.jpg;perch;Hansen;12;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
94;28;NA;NA;BH-00450;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;423;NA;NA;NA;NA;NA;492;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00450.jpg;ruff;Hansen;6;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
95;28;NA;NA;BH-00449;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;396;NA;NA;NA;NA;NA;338;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00449.jpg,BH-00449I.jpg;empty;Hansen;6;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
96;28;NA;NA;BH-00444;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;400;NA;NA;NA;NA;NA;360;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00444.jpg,BH-00444I.jpg;perch;Hansen;4;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
97;28;NA;NA;BH-00436;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;627;NA;NA;NA;NA;NA;1530;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;NA;Round 1;1;NA;BH-00436.jpg,BH-00436I.jpg;rudd;Hansen;26;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
98;28;NA;NA;BH-00443;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;534;NA;NA;NA;NA;NA;916;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00443.jpg,BH-00443I.jpg;empty;Hansen;18;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
99;28;NA;NA;BH-00702;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;489;NA;NA;NA;NA;NA;638;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00702.jpg,BH-00702I.jpg;empty;Hansen;12;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
100;28;NA;NA;BH-00445;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;1040;NA;NA;NA;NA;111;7184;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;1;NA;1;TRUE;Round 1;1;NA;BH-00445.jpg,BH-00445I.jpg,BH-00445II.jpg;empty;Hansen;140;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
101;28;NA;NA;BH-00435;2019-10-29;NA;NA;NA;0;NA;FALSE;NA;NA;NA;496;NA;NA;NA;NA;NA;774;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;NA;0;TRUE;Round 1;1;NA;BH-00435.jpg,BH-00435I.jpg;empty;Hansen;14;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;Peene;53.8928567;13.0276696;53.8928567;13.0276696;NA;NA;NA;TRUE;NA;NA;NA;NA;NA;NA;BODDENHECHT
